Date,Income/Expenses,Category,Memo,Amount
2020-12-31,Expenses,Food,"Pizza @Pizza Hut, Plaza Singapura, Dhoby Ghaut",-23.5
2020-12-30,Expenses,Groceries,"Yoghurt + Milk @Cold Storage, Plaza Singapura, Dhoby Ghaut",-6.4
2020-12-30,Expenses,Snacks,"Yakun Kaya Toast @Yakun Kaya Toast, Plaza Singapura, Dhoby Ghaut",-2.6
2020-12-30,Expenses,Food,"K-BBQ @I'm Kim, Dhoby Ghaut",-15.0
2020-12-29,Expenses,Food,"Fried Rice @Wok Hey, Plaza Singapura, Dhoby Ghaut",-6.8
2020-12-29,Expenses,Drinks,"Bubble Tea @Koi The, Plaza Singapura, Dhoby Ghaut",-2.7
2020-12-29,Expenses,Drinks,"Mineral Water @Cold Storage, Plaza Singapura, Dhoby Ghaut",-0.7
2020-12-28,Expenses,Food,"Pizza @Pizza Hut, Toa Payoh",-10.4
2020-12-28,Expenses,Gift,,-9.8
2020-12-28,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-8.0
2020-12-27,Income,Cash Withdrawal,,300.0
2020-12-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.1
2020-12-26,Expenses,Others,,-95.0
2020-12-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.7
2020-12-25,Expenses,Gift,,-17.9
2020-12-25,Expenses,Food,"Pizza @Pizza Hut, Star Vista, Buona Vista",-6.9
2020-12-25,Expenses,Drinks,"Honey Lemon @SF Fruit, Star Vista, Buona Vista",-1.6
2020-12-25,Expenses,Drinks,"Bubble Tea @Koi, Buona Vista",-2.7
2020-12-25,Expenses,Drinks,"Coffee @Coffee Bean & Tea Leaf, JEM, Jurong East",-4.5
2020-12-25,Expenses,Food,"Sushi @Genki Sushi, Westgate, Jurong East",-15.3
2020-12-24,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.5
2020-12-24,Expenses,Food,"Chicken Chop with Thai Sauce @Food Republic, Westgate, Jurong East",-5.9
2020-12-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-12-22,Expenses,Entertainment,"Floral Fantasy + Flower Dome Entry Pass @Gardens by the Bay, Bayfront",-20.0
2020-12-22,Expenses,Food,"Double Mc Spicy + Mc Flurry @Mc Donald's, Clementi",-12.0
2020-12-22,Expenses,Food,"Beef Soup @Haokun Korea, Clementi Mall, Clementi",-6.0
2020-12-21,Expenses,Telephone,Top Up Singtel Card,-10.0
2020-12-21,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-12-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-12-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-11.6
2020-12-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-12-17,Expenses,Transportation,Top Up Ezlink Card,-50.0
2020-12-17,Expenses,Food,"Ramen @Ippudo Ramen, Westgate, Jurong East",-20.1
2020-12-17,Expenses,Snacks,"Snacks @Old Chang Kee, JEM, Jurong East",-2.8
2020-12-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2020-12-15,Income,Cash Withdrawal,,300.0
2020-12-15,Expenses,Food,"Double Mc Spicy + Mc Flurry @Mc Donald's, Clementi",-8.8
2020-12-15,Expenses,Food,"Salted Egg Mini Wok @Taste Good, Sim Lim Square, Rochor",-6.5
2020-12-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-12-13,Expenses,Food,"Mc Spicy @Mc Donald's, Clementi",-7.0
2020-12-13,Expenses,Dessert,"Chocolate Cake @Awfully Chocolate, Star Vista, Buona Vista",-4.5
2020-12-13,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-12-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.6
2020-12-11,Expenses,Drinks,"Green Tea with Mausse @Sanchen, Star Vista, Buona Vista",-2.6
2020-12-11,Expenses,Food,"Pizza @Pizza Hut, Star Vista, Buona Vista",-6.9
2020-12-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-12-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-12-08,Expenses,Food,"Samurai Beef Burger @Mc Donald's, Clementi",-9.1
2020-12-08,Expenses,Snacks,"Kaya Toast + Coffee @Ya Kun Kaya Toast, ION Orchard, Orchard",-2.5
2020-12-08,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-10.7
2020-12-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2020-12-06,Expenses,Food,"Matcha Frappe + Mc Flurry @Mc Donald's, Clementi",-6.0
2020-12-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-12-04,Expenses,Food,"Ninja Chicken Burger @Mc Donald's, Clementi",-9.1
2020-12-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-12-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-12.2
2020-12-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-12-01,Income,Balance from Previous Month,November's Balance,240.6
2020-11-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.3
2020-11-29,Expenses,Dessert,"Mc Flurry @Mc Donald's, Clementi",-1.6
2020-11-29,Expenses,Drinks,"Signature Milk Tea @Partea, Cross Street Exchange, Telok Ayer",-2.5
2020-11-29,Expenses,Food,"Quesadilla + Taco @Huevos, Cross Street Exchange, Telok Ayer",-10.3
2020-11-29,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-9.5
2020-11-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.0
2020-11-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-11-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.4
2020-11-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.2
2020-11-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-11-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2020-11-22,Expenses,Food,"Mc Spicy @Mc Donald's, Clementi",-6.0
2020-11-22,Expenses,Stationary,"Faber Castle Erasers @Popular Book Store, Clementi Mall, Clementi",-1.8
2020-11-22,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-11-21,Income,Cash Withdrawal,,300.0
2020-11-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-11-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.9
2020-11-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.3
2020-11-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-11-17,Expenses,Food,"Mc Chicken + Happy Sharing Box B + Frappe @Mc Donald's, Clementi",-9.0
2020-11-17,Expenses,Dessert,"Watermelon & Honeydew Sago @Ah Chew Dessert, Bugis",-3.8
2020-11-17,Expenses,Food,"K-BBQ @I'm Kim, Dhoby Ghaut",-15.2
2020-11-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.6
2020-11-15,Expenses,Food,"Double Mc Spicy @Mc Donald's, Suntec City, Esplanade",-7.8
2020-11-15,Expenses,Snacks,"Pain au Chocolat @Tiong Bahru Bakery, Raffles City, Raffles Place",-2.4
2020-11-15,Expenses,Drinks,"Vanilla Bubble Milk Tea @Koi Express, Raffles City, Raffles Place",-2.5
2020-11-15,Expenses,Food,"Dim Sum @Din Tai Fung, Raffles City, Raffles Place",-24.7
2020-11-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2020-11-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2020-11-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.3
2020-11-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-11-10,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-16.0
2020-11-10,Expenses,Dessert,"Pancake @Belle Ville, Bugis Junction, Bugis",-7.6
2020-11-10,Expenses,Telephone,Top Up Singtel Card,-10.0
2020-11-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.4
2020-11-08,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-15.0
2020-11-08,Expenses,Drinks,"Thai Green Milk Tea @Tuk Tuk Cha, Bugis Junction, Bugis",-2.0
2020-11-08,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-10.7
2020-11-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2020-11-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-11-05,Income,Cash Withdrawal,,300.0
2020-11-05,Expenses,Electronics,"2TB Seagate Hard Disk @Challenger, Clementi Mall, Clementi",-99.0
2020-11-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-11-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2020-11-03,Expenses,Health,"Betadine + Hansaplast @Guardian, Clementi Mall, Clementi",-6.7
2020-11-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2020-11-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2020-11-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-11-01,Income,Balance from Previous Month,October's Balance,128.7
2020-10-31,Expenses,Stationary,"Blue Pen Ink @Popular, Clementi Mall, Clementi",-2.3
2020-10-31,Expenses,Food,"Nissin Noodle @Xin Wang Hong Kong Cafe, JEM, Jurong East",-14.0
2020-10-31,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.0
2020-10-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.8
2020-10-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-11.0
2020-10-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2020-10-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-10-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-10-25,Expenses,Food,"Mc Spicy @Mc Donald's, Clementi",-6.7
2020-10-25,Expenses,Drinks,"Bubble Milk Tea @Chi Cha San Chen, JEM, Jurong East",-2.3
2020-10-25,Expenses,Food,"Rappoki Set @Jinjja, Clementi Mall, Clementi",-10.2
2020-10-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.8
2020-10-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2020-10-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2020-10-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-10-20,Expenses,Food,"Akamaru Special @Ippudo Ramen, Star Vista, Buona Vista",-30.6
2020-10-20,Expenses,Dessert,"Nutella Tart @Awfully Chocolate, Star Vista, Buona Vista",-8.9
2020-10-20,Expenses,Gift,,-11.5
2020-10-19,Expenses,Food,"McChicken @Mc Donald's, Clementi",-5.0
2020-10-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-10-18,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-10-18,Expenses,Drinks,"Bubble Tea @Chi Cha San Chen, JEM, Jurong East",-2.4
2020-10-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-10-15,Expenses,Food,"Tendergrill Chicken + Chocolate Ice Cream @Burger King, Bugis",-11.4
2020-10-15,Expenses,Entertainment,"Cat Cafe Entry Pass @Cat Cafe, Bugis",-16.0
2020-10-15,Income,Cash Withdrawal,,300.0
2020-10-15,Expenses,Transportation,Top Up Ezlink Card,-50.0
2020-10-15,Expenses,Dessert,"Chinese Dessert @Ah Chew Dessert, Bugis",-5.0
2020-10-15,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2020-10-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.4
2020-10-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-10-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2020-10-11,Expenses,Food,Mixed Rice @Clementi,-6.2
2020-10-11,Expenses,Food,"Double Salmon Burger @Mc Donald's, Clementi",-10.0
2020-10-11,Expenses,Gift,,-20.0
2020-10-09,Expenses,Food,"Korean BBQ @Seorae, JEM, Jurong East",-40.0
2020-10-09,Expenses,Gift,,-30.0
2020-10-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.4
2020-10-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.4
2020-10-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-10-06,Expenses,Drinks,"Bubble Tea @Chi Cha San Chen, Star Vista, Buona Vista",-2.3
2020-10-06,Expenses,Food,"Chicken Pepper Steak @Saizeriya, Star Vista, Buona Vista",-8.0
2020-10-06,Expenses,Telephone,Top Up Singtel Card,-10.0
2020-10-06,Expenses,Gift,,-27.5
2020-10-06,Income,Cash Withdrawal,,300.0
2020-10-06,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-10-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.8
2020-10-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-10-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.1
2020-10-02,Expenses,Clothing,"Underwear @Uniqlo, Bugis+, Bugis",-29.8
2020-10-02,Expenses,Dessert,"Dark Chocolate Ice Cream @Chocolate Origin, Bugis Junction, Bugis",-3.8
2020-10-02,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-10-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-10-01,Income,Balance from Previous Month,September's Balance,121.8
2020-09-30,Expenses,Groceries,"Moon Cake @Swee Lee, Clementi Mall, Clementi",-1.4
2020-09-30,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.0
2020-09-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2020-09-29,Expenses,Food,"Baked Rice + Waffle @Buddy Hoagies, Beauty World Center, Beauty World",-18.7
2020-09-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.9
2020-09-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2020-09-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.0
2020-09-27,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.3
2020-09-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-09-25,Expenses,Dessert,"Watermelon Honeydew Sago @Ah Chew Dessert, Bugis",-5.5
2020-09-25,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-7.7
2020-09-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.0
2020-09-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2020-09-22,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-09-22,Expenses,Groceries,"Mandarin Orange @Fairprice Finest, Clementi Mall, Clementi",-5.5
2020-09-22,Expenses,Snacks,"Muffin @Fairprice Finest, Clementi Mall, Clementi",-1.5
2020-09-21,Expenses,Food,"Korean BBQ @I'm Kim, Clementi Grantal Mall, Clementi",-16.3
2020-09-21,Expenses,Food,"Mc Spicy + Fillet O'Fish @Mc Donald's, Clementi",-5.8
2020-09-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-09-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.3
2020-09-18,Expenses,Gift,,-3.5
2020-09-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-09-17,Income,Cash Withdrawal,,300.0
2020-09-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-09-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-09-15,Expenses,Food,"Mc Chicken + Nugget @Mc Donald's, Funan, Fort Canning",-4.6
2020-09-15,Expenses,Drinks,"Bubble Tea @Gong Cha, Funan, Fort Canning",-1.8
2020-09-15,Expenses,Food,"Spaghetti + Mushroom Soup @D'Good Cafe, Holland Village",-21.2
2020-09-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2020-09-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-09-11,Expenses,Drinks,"Pocari Sweat @Cold Storage, Takashimaya, Orchard",-1.1
2020-09-11,Expenses,Gift,,-4.2
2020-09-11,Expenses,Gift,,-6.0
2020-09-11,Expenses,Gift,,-6.3
2020-09-11,Expenses,Food,"Sushi @Dondondonki, Orchard Gateway, Somerset",-14.3
2020-09-11,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.5
2020-09-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.9
2020-09-09,Expenses,Food,"Sushi @Genki Sushi, Westgate, Jurong East",-16.3
2020-09-09,Expenses,Drinks,"Bubble Tea @Koi, Jurong East",-2.0
2020-09-09,Expenses,Food,"Mc Donald's Breakfast @Mc Donald's, Clementi",-8.7
2020-09-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-09-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-09-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-09-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-09-04,Expenses,Food,"Double Mc. Spicy @Mc Donald's, Clementi",-8.7
2020-09-04,Expenses,Drinks,"Chocolate + Coffee @Coffee Bean & Tea Leaf, JEM, Jurong East",-8.4
2020-09-04,Expenses,Food,"Japanese Food @Cookhouse, JEM, Jurong East",-6.5
2020-09-03,Expenses,Body Care,"Dove @Fairprice Finest, Clementi Mall, Clementi",-11.0
2020-09-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-09-02,Expenses,Transportation,Top Up Ezlink Card,-50.0
2020-09-02,Expenses,Food,"Buritto @Guzman Y Gomez, Star Vista, Buona Vista",-12.2
2020-09-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2020-09-01,Expenses,Food,"Sushi @Dondondonki, JEM, Jurong East",-8.6
2020-09-01,Expenses,Drinks,"Peach Crystal @R&B, JEM, Jurong East",-2.0
2020-09-01,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-12.2
2020-09-01,Expenses,Telephone,Top Up Singtel Card,-10.0
2020-09-01,Income,Balance from Previous Month,August's Balance,320.7
2020-08-31,Expenses,Dessert,"Cookies @Twelve Cupcake, Bukti Timah Plaza, Bukit Timah",-3.2
2020-08-31,Expenses,Home,AC Service Charge,-30.0
2020-08-31,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-08-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-08-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.0
2020-08-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2020-08-27,Expenses,Dessert,"Mc Flurry @Mc Donald's, Buona Vista",-1.7
2020-08-27,Expenses,Food,"Double Mc Spicy @Mc Donald's, Buona Vista",-10.5
2020-08-27,Expenses,Fruits,"Juice @Boost Juice Bar, Star Vista, Buona Vista",-3.0
2020-08-27,Income,Cash Withdrawal,,300.0
2020-08-27,Expenses,Food,"K-BBQ @I'm Kim, Dhoby Ghaut",-15.2
2020-08-26,Expenses,Food,"Pizza @Pezzo, ION Orchard, Orchard",-12.5
2020-08-26,Expenses,Drinks,"Bubble Tea @Koi, Takashimaya, Orchard",-2.0
2020-08-26,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-15.0
2020-08-25,Expenses,Food,"Fried Rice @Wok-Hey, Clementi Mall, Clementi",-6.8
2020-08-25,Expenses,Food,Mixed Rice @Clementi,-4.1
2020-08-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-08-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2020-08-22,Expenses,Others,,-63.3
2020-08-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.1
2020-08-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2020-08-20,Expenses,Drinks,"Mineral Water @Fairprice Finest, JEM, Clementi",-0.8
2020-08-20,Expenses,Food,"Sushi @Dondondonki, JEM, Jurong East",-10.3
2020-08-20,Expenses,Food,"Mixed Rice @Food Republic, Westgate, Jurong East",-7.6
2020-08-19,Expenses,Drinks,"Chocolate @Coffee Beans & Tea Leaf, JEM, Jurong East",-4.5
2020-08-19,Expenses,Food,"Japanese Food @Cook House, JEM, Jurong East",-6.5
2020-08-19,Expenses,Food,"Chicken @Jinjja, Clementi Mall, Clementi",-12.1
2020-08-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-08-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-08-16,Expenses,Food,"Ultimate Tendercrispr Chicken @Burger King, Link@896, King Albert Park",-8.0
2020-08-16,Expenses,Groceries,"Apple @Cold Storage, Link@896, King Albert Park",-6.0
2020-08-16,Expenses,Food,"Japanese Food @Koufu, Anchorpoint, Queenstown",-5.8
2020-08-15,Expenses,Food,"Rabokki @Jinjja, Clementi Mall, Clementi",-11.0
2020-08-15,Expenses,Food,"Sushi @Genki Sushi, Westgate, Jurong East",-13.4
2020-08-15,Expenses,Drinks,"Bubble Tea @Koi, Westgate, Jurong East",-2.0
2020-08-15,Income,Cash Withdrawal,,300.0
2020-08-15,Expenses,Snacks,"Bread @Bread Talk, Westgate, Jurong East",-2.6
2020-08-14,Expenses,Food,Mixed Rice @Clementi,-8.5
2020-08-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-08-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.8
2020-08-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.6
2020-08-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.3
2020-08-09,Expenses,Food,"Double Mc. Spicy @Mc Donald's, Clementi",-9.0
2020-08-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.4
2020-08-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.0
2020-08-06,Expenses,Food,"Sweet Chilli Fish Burger @Mc Donald's, Clementi",-8.8
2020-08-06,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-10.0
2020-08-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2020-08-05,Expenses,Gift,,-6.7
2020-08-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.1
2020-08-04,Expenses,Groceries,"Instant Noodle @Fairprice Finest, Clementi Mall, Clementi",-4.0
2020-08-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.9
2020-08-03,Expenses,Gift,,-6.3
2020-08-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2020-08-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2020-08-01,Income,Balance from Previous Month,July's Balance,218.2
2022-07-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.8
2022-07-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2022-07-29,Expenses,Food,Fish Soup @Tanjong Pagar,-9.0
2022-07-28,Expenses,Drinks,"Chocolate Milk @Koi, Clementi Mall, Clementi",-2.4
2022-07-28,Expenses,Food,"Saba Fish Bento @Ha Jun Korean, Clementi Mall, Clementi",-5.8
2022-07-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2022-07-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2022-07-27,Expenses,Dessert,"Pancake @Fluff Stack, Paya Lebar Quarter, Paya Lebar",-9.4
2022-07-27,Expenses,Food,"Truffle Alfredo @Collin's, Paya Lebar Quarter, Paya Lebar",-17.1
2022-07-26,Expenses,Food,Nasi Lemak @Tanjong Pagar,-7.1
2022-07-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.9
2022-07-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2022-07-25,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-16.6
2022-07-24,Expenses,Food,"Dimsum @Kimly Dimsum, Clementi",-11.3
2022-07-24,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.5
2022-07-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2022-07-22,Expenses,Drinks,"Milk Green Tea @LiHo, Clementi Mall, Clementi",-2.7
2022-07-22,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-11.6
2022-07-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2022-07-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2022-07-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2022-07-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-07-20,Income,Cash Withdrawal,,300.0
2022-07-20,Expenses,Food,"Sushi @Genki Sushi, 313 Somerset, Somerset",-15.8
2022-07-19,Expenses,Clothing,"Airism Polo Shirt @Uniqlo, Clementi Mall, Clementi",-29.9
2022-07-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2022-07-19,Expenses,Telephone,Top Up Singtel Card,-10.0
2022-07-19,Expenses,Body Care,"Dove Soap @Fairprice Finest, Clementi Mall, Clementi",-15.5
2022-07-19,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.6
2022-07-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.6
2022-07-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2022-07-17,Expenses,Food,"Pizza @Pizza Hut, West Coast, Clementi",-9.3
2022-07-17,Expenses,Food,"Breakfast Wrap @Mc Donald's, Clementi Mall, Clementi",-7.8
2022-07-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2022-07-15,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-14.0
2022-07-15,Expenses,Food,Nasi Lemak @Tanjong Pagar,-6.5
2022-07-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-07-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-07-13,Expenses,Dessert,"Shark Attack Double @Shake Shack, Orchard",-4.8
2022-07-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2022-07-13,Expenses,Food,"Bacon Burger @Five Guys, ION, Orchard",-15.0
2022-07-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.0
2022-07-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.8
2022-07-11,Expenses,Food,"Waffle @Madlygood, Clementi Mall, Clementi",-15.0
2022-07-11,Expenses,Drinks,"Hazelnut Milk Tea @Koi, Clementi Mall, Clementi",-2.9
2022-07-11,Expenses,Food,"Baked Pasta @Collin's, Clementi",-13.4
2022-07-10,Expenses,Food,"Chicken Wings @Wingstop, Vivocity, Harbourfront",-13.6
2022-07-10,Expenses,Drinks,"Coconut Shake @Mr Coconut, Sentosa Island, Harbourfront",-2.2
2022-07-10,Expenses,Drinks,"Pure Dark Chocolate @Coffee Bean & Tea Leaf, Sentosa Island, Harbourfront",-4.9
2022-07-10,Expenses,Food,"Rabokki @Jinjja, Bugis+, Bugis",-10.9
2022-07-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.3
2022-07-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
